date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:55%20GMT	https://plethorathemes.com/healthflex/health-coach/category/recipes/'https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore.jpg?fit=1024%2C768&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/recipes/'https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore.c64caf.dela	(from https://plethorathemes.com/healthflex/health-coach/category/recipes/)
18:14:14	3547/3547	---M-Z	200	added ('OK')	application/rss+xml	etag:%2211cb2ebb229417ff34d878caf85a8c0c%22	https://plethorathemes.com/healthflex/health-coach/category/recipes/feed/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/recipes/feed/index.html	(from https://plethorathemes.com/healthflex/health-coach/category/recipes/)
18:14:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20May%202018%2012:14:55%20GMT	https://plethorathemes.com/healthflex/health-coach/category/recipes/'https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salad.jpg?fit=1024%2C683&ssl=1'	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/recipes/'https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-saladf3dd.jpg	(from https://plethorathemes.com/healthflex/health-coach/category/recipes/)
18:14:15	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:56%20GMT	https://plethorathemes.com/healthflex/health-coach/category/recipes/https:/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salad.jpg?fit=1024%2C683&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/recipes/https_/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/greek-salada9a3.jpg	(from https://plethorathemes.com/healthflex/health-coach/category/recipes/)
18:14:16	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:14:57%20GMT	https://plethorathemes.com/healthflex/health-coach/category/recipes/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/category/recipes/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/category/recipes/)
18:14:17	16452/16452	---M-Z	200	added ('OK')	text/css	etag:%224044-5687fb083ef7f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min.css?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min55fe.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:17	33215/33215	---M-Z	200	added ('OK')	text/css	etag:%2281bf-5687fb07df43f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom55fe.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:18	996/996	---M-Z	200	added ('OK')	application/rss+xml	etag:%2211cb2ebb229417ff34d878caf85a8c0c%22	https://plethorathemes.com/healthflex/health-coach/events/feed/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/events/feed/index.html	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:18	191/191	---M-Z	200	added ('OK')	text/css	etag:%22bf-5687fb11d60bf-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/common/src/resources/css/accessibility.min.css?ver=4.7.10	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/common/src/resources/css/accessibility.mind714.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:18	46809/46809	---M-Z	200	added ('OK')	text/css	etag:%22b6d9-5687fb0b9c4bf-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min4e7f.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:18	9214/9214	---M-Z	200	added ('OK')	text/css	etag:%2223fe-5687fb0bc649f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme.min.css?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme.min4e7f.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:18	8366/8366	---M-Z	200	added ('OK')	text/css	etag:%2220ae-5687fb0bb7a3f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full-mobile.min.css?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full-mobile.min4e7f.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:19	3107/3107	---M-Z	200	added ('OK')	text/css	etag:%22c23-5687fb0b995df-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme-mobile.min.css?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme-mobile.min4e7f.css	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:19	2161/2161	---M-Z	200	added ('OK')	application/javascript	etag:%22871-5687fb080d29f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/jquery-placeholder/jquery.placeholder.min.js?ver=2.0.7	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/jquery-placeholder/jquery.placeholder.min5d0a.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:19	33529/33529	---M-Z	200	added ('OK')	application/javascript	etag:%2282f9-5687fb08333ff-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js?ver=3.2	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/js/bootstrap-datepicker.mincf1b.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:20	1125/1125	---M-Z	200	added ('OK')	application/javascript	etag:%22465-5687fb0844d3f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/jquery-resize/jquery.ba-resize.min.js?ver=1.1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/vendor/jquery-resize/jquery.ba-resize.min4963.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:20	18758/18758	---M-Z	200	added ('OK')	application/javascript	etag:%224946-5687fb0b4b3df-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events.min.js?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events.min4e7f.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:20	6642/6642	---M-Z	200	added ('OK')	application/javascript	etag:%2219f2-5687fb0b6e65f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-bar.min.js?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-bar.min4e7f.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:20	4697/4697	---M--	200	added ('OK')	image/gif	etag:%221259-5687fb0c6671f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/images/tribe-loading.gif	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/images/tribe-loading.gif	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:21	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:15:02%20GMT	https://plethorathemes.com/healthflex/health-coach/events/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/events/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:21	36127/36127	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:15:02%20GMT	https://plethorathemes.com/healthflex/health-coach/events/list/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/events/list/index.html	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:22	42647/42647	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:15:02%20GMT	https://plethorathemes.com/healthflex/health-coach/events/list/?tribe_event_display=past&tribe_paged=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/events/list/index9c29.html	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:22	5173/5173	---M-Z	200	added ('OK')	application/javascript	etag:%221435-5687fb0b59e3f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-ajax-list.min.js?ver=4.6.13	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-ajax-list.min4e7f.js	(from https://plethorathemes.com/healthflex/health-coach/events/)
18:14:23	289/289	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:04%20GMT	http://plethorathemes.com/robots.txt		(from https://plethorathemes.com/healthflex/health-coach/)
18:14:23	26727/26727	---M-Z	200	added ('OK')	text/css	etag:%226867-5692ca7a6acff-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min.css?ver=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min68b3.css	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:24	855/855	---M-Z	200	added ('OK')	application/rss+xml	etag:%224302c57abff8cabac21522c2f71a6109%22	https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/feed/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/feed/index.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:25	2620/2620	---M--	200	added ('OK')	application/json	date:Wed,%2002%20May%202018%2012:15:06%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2Fevent%2Fholistic-wellness-expo%2F	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embeddece.json	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:25	45431/45431	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:15:06%20GMT	https://plethorathemes.com/healthflex/health-coach/event/astanga-yoga-seminar/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/astanga-yoga-seminar/index.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:25	2744/2744	---M-Z	200	added ('OK')	text/xml	date:Wed,%2002%20May%202018%2012:15:06%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2Fevent%2Fholistic-wellness-expo%2F&format=xml	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed0262	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:26	6854/6854	---M--	200	added ('OK')	application/json	date:Wed,%2002%20May%202018%2012:15:07%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/tribe/events/v1/events/413	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/tribe/events/v1/events/413.json	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:29	217590/217590	---M--	200	added ('OK')	image/jpeg	etag:%2280cddd8dd085455a%22	https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/expo.jpg?fit=1400%2C960&ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/expoafcb.jpg	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:29	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:15:09%20GMT	https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:30	1794/1794	---M--	200	added ('OK')	text/calendar	date:Wed,%2002%20May%202018%2012:15:11%20GMT	https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/?ical=1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/indexedf3.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:30	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:10%20GMT	https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/?share=facebook	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/index5a58.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:30	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:10%20GMT	https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/?share=twitter	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/index9a7b.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:30	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:11%20GMT	https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/?share=tumblr	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/indexcce0.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:31	1078/1078	---M-Z	200	added ('OK')	application/javascript	etag:%22436-524d9a7f66800-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-includes/js/comment-reply.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-includes/js/comment-reply.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:31	961/961	---M-Z	200	added ('OK')	application/javascript	etag:%223c1-5687fb0b484ff-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/embedded-map.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/the-events-calendar/src/resources/js/embedded-map.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:31	7991/7991	---M-Z	200	added ('OK')	application/javascript	etag:%221f37-5692ca7b5723f-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min.js?ver=6.0	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.minf049.js	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:32	36475/36475	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:15:12%20GMT	https://plethorathemes.com/healthflex/health-coach/events/category/expos/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/events/category/expos/index.html	(from https://plethorathemes.com/healthflex/health-coach/event/holistic-wellness-expo/)
18:14:32	2558/2558	---M--	200	added ('OK')	application/json	date:Wed,%2002%20May%202018%2012:15:13%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2Fpricing%2F	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed2caf.json	(from https://plethorathemes.com/healthflex/health-coach/pricing/)
18:14:33	2684/2684	---M-Z	200	added ('OK')	text/xml	date:Wed,%2002%20May%202018%2012:15:14%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2Fpricing%2F&format=xml	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed5ec2	(from https://plethorathemes.com/healthflex/health-coach/pricing/)
18:14:35	141261/141261	---M--	200	added ('OK')	image/jpeg	etag:%22a0a0a19d8f44be92%22	https://i0.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/Working_Hours.jpg?fit=800%2C533&amp;ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i0.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/Working_Hours722a.jpg	(from https://plethorathemes.com/healthflex/health-coach/pricing/)
18:14:36	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:15:16%20GMT	https://plethorathemes.com/healthflex/health-coach/pricing/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/pricing/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/pricing/)
18:14:37	898/898	---M-Z	200	added ('OK')	application/rss+xml	etag:%2278992b7f32b1c59b72bee2a3efcadc31%22	https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/feed/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/feed/index.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:38	2761/2761	---M--	200	added ('OK')	application/json	date:Wed,%2002%20May%202018%2012:15:17%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2F2016%2F03%2F01%2Fweight-loss-fitness%2F	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed58a2.json	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:38	2881/2881	---M-Z	200	added ('OK')	text/xml	date:Wed,%2002%20May%202018%2012:15:19%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2F2016%2F03%2F01%2Fweight-loss-fitness%2F&format=xml	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embedca19	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:40	67603/67603	---M--	200	added ('OK')	image/jpeg	etag:%2231100085aabdca02%22	https://i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/success-story-person.jpg?fit=800%2C534&amp;ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i2.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/02/success-story-persond28a.jpg	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:41	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:22%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/?share=facebook	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/index5a58.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:42	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:23%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/?share=tumblr	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/indexcce0.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:42	50232/50232	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2012:15:22%20GMT	https://plethorathemes.com/healthflex/health-coach/author/plethorathemes/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/author/plethorathemes/index.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:43	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:15:22%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:43	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:24%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/?share=twitter	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/index9a7b.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/weight-loss-fitness/)
18:14:44	2670/2670	---M--	200	added ('OK')	application/json	date:Wed,%2002%20May%202018%2012:15:24%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2F2016%2F03%2F01%2Fmussels-marinara-di-amore%2F	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed6d90.json	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
18:14:44	874/874	---M-Z	200	added ('OK')	application/rss+xml	etag:%225d261b01cb344fd4727ccfe442f7a1f7%22	https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/feed/	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/feed/index.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
18:14:44	2790/2790	---M-Z	200	added ('OK')	text/xml	date:Wed,%2002%20May%202018%2012:15:25%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplethorathemes.com%2Fhealthflex%2Fhealth-coach%2F2016%2F03%2F01%2Fmussels-marinara-di-amore%2F&format=xml	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-json/oembed/1.0/embed013b	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
18:14:47	127759/127759	---M--	200	added ('OK')	image/jpeg	etag:%22691cc1702a3dae88%22	https://i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amore.jpg?fit=1400%2C1050&amp;ssl=1	C:/Users/antor/Desktop/web/markethealth.ml/i1.wp.com/plethorathemes.com/healthflex/health-coach/wp-content/uploads/sites/3/2016/03/Mussels-Marinara-di-Amoreb4bf.jpg	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
18:14:47	27316/27316	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20May%202018%2012:15:28%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/static.olark.com/jsclient/loader.js	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/static.olark.com/jsclient/loader.js	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
18:14:49	606/606	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2002%20May%202018%2012:15:31%20GMT	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/assets/less/images/luna-controls-twitter.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/assets/less/images/luna-controls-twitter.html	(from https://plethorathemes.com/healthflex/health-coach/wp-content/uploads/wp-less/healthflex/assets/less/style-5444320e80.css)
18:14:50	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:29%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/?share=facebook	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/index5a58.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
18:14:50	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20May%202018%2012:15:29%20GMT	https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/?share=twitter	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/index9a7b.html	(from https://plethorathemes.com/healthflex/health-coach/2016/03/01/mussels-marinara-di-amore/)
